file_name,camera,crop_left,crop_top,crop_width,crop_height,source,model_score,model_bbox_xywh,heuristic_bbox_xywh,heuristic_trust
cam-1_ts1767925487878.jpg,cam-1,533,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767926022801.jpg,cam-1,528,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767926022908.jpg,cam-1,593,430,1200,900,heuristic,,,"900,592,60,44",0.1766
cam-1_ts1767926023009.jpg,cam-1,530,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767926023108.jpg,cam-1,595,430,1200,900,heuristic,,,"881,615,420,21",0.0294
cam-1_ts1767926023203.jpg,cam-1,571,430,1200,900,heuristic,,,"881,616,419,20",0.0294
cam-1_ts1767926023289.jpg,cam-1,516,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767926023409.jpg,cam-1,529,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767926023490.jpg,cam-1,1248,430,1200,900,model,0.4252,"1985,894,94,203",,
cam-1_ts1767926023589.jpg,cam-1,493,430,1200,900,heuristic,,,"881,578,419,58",0.0316
cam-1_ts1767926023718.jpg,cam-1,499,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767926023867.jpg,cam-1,502,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767926023996.jpg,cam-1,494,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767926024081.jpg,cam-1,496,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767926024247.jpg,cam-1,505,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767926024331.jpg,cam-1,495,430,1200,900,heuristic,,,"882,613,418,25",0.0295
cam-1_ts1767926024524.jpg,cam-1,508,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767926024542.jpg,cam-1,499,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767926024708.jpg,cam-1,559,430,1200,900,heuristic,,,"881,615,419,22",0.0294
cam-1_ts1767926024795.jpg,cam-1,594,430,1200,900,heuristic,,,"881,616,419,20",0.0294
cam-1_ts1767926024872.jpg,cam-1,598,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767926024952.jpg,cam-1,599,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767926025040.jpg,cam-1,598,430,1200,900,heuristic,,,"881,616,419,20",0.0294
cam-1_ts1767929550332.jpg,cam-1,544,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767929550411.jpg,cam-1,537,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767930935023.jpg,cam-1,551,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767934817629.jpg,cam-1,584,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767934817708.jpg,cam-1,572,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767934817806.jpg,cam-1,606,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767934817897.jpg,cam-1,592,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767937910343.jpg,cam-1,578,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767937910636.jpg,cam-1,573,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767939906939.jpg,cam-1,479,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767939907023.jpg,cam-1,542,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767939907714.jpg,cam-1,630,430,1200,900,heuristic,,,"1751,573,44,47",0.3197
cam-1_ts1767939907810.jpg,cam-1,551,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767939907946.jpg,cam-1,482,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767939908093.jpg,cam-1,472,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767939908197.jpg,cam-1,475,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767939908293.jpg,cam-1,468,430,1200,900,heuristic,,,"881,614,419,22",0.0295
cam-1_ts1767939908395.jpg,cam-1,448,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767939908653.jpg,cam-1,529,430,1200,900,heuristic,,,"881,615,419,21",0.0294
cam-1_ts1767939920321.jpg,cam-1,609,430,1200,900,heuristic,,,"881,615,419,22",0.0294
cam-1_ts1767939920569.jpg,cam-1,524,430,1200,900,heuristic,,,"881,614,419,22",0.0296
cam-1_ts1767939920678.jpg,cam-1,474,430,1200,900,heuristic,,,"881,615,419,21",0.0296
cam-1_ts1767939920816.jpg,cam-1,519,430,1200,900,heuristic,,,"881,615,419,22",0.0295
cam-1_ts1767939921189.jpg,cam-1,610,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767939921311.jpg,cam-1,622,430,1200,900,heuristic,,,"881,615,419,21",0.0296
cam-1_ts1767939921400.jpg,cam-1,599,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767939921554.jpg,cam-1,541,430,1200,900,heuristic,,,"881,615,420,21",0.0295
cam-1_ts1767947351821.jpg,cam-1,516,430,1200,900,heuristic,,,"608,539,186,97",0.2442
cam-1_ts1767947352031.jpg,cam-1,0,430,1200,900,heuristic,,,"340,1092,39,59",0.3883
cam-1_ts1767947352119.jpg,cam-1,0,430,1200,900,heuristic,,,"412,1071,62,81",0.4758
cam-1_ts1767947352214.jpg,cam-1,0,430,1200,900,heuristic,,,"456,543,52,75",0.4489
cam-1_ts1767947412819.jpg,cam-1,5,430,1200,900,heuristic,,,"591,557,28,69",0.4952
cam-1_ts1767947412938.jpg,cam-1,0,430,1200,900,heuristic,,,"473,1088,28,66",0.4772
cam-1_ts1767949536923.jpg,cam-1,256,430,1200,900,model,0.2891,"830,878,52,270",,
cam-1_ts1767953235028.jpg,cam-1,0,430,1200,900,heuristic,,,"528,569,17,58",0.4393
cam-1_ts1767953235106.jpg,cam-1,4,430,1200,900,heuristic,,,"590,560,28,66",0.4761
cam-1_ts1767963352713.jpg,cam-1,691,430,1200,900,heuristic,,,"701,1121,353,29",0.0312
cam-1_ts1767963352799.jpg,cam-1,668,430,1200,900,heuristic,,,"698,1119,358,31",0.0311
cam-1_ts1767963352987.jpg,cam-1,679,430,1200,900,heuristic,,,"839,1104,219,43",0.0306
cam-1_ts1767963353090.jpg,cam-1,1248,430,1200,900,model,0.3166,"2138,1032,69,114",,
cam-1_ts1767963353176.jpg,cam-1,532,430,1200,900,heuristic,,,"248,514,9,41",0.2362
cam-1_ts1767963363778.jpg,cam-1,759,430,1200,900,heuristic,,,"1649,506,513,137",0.1998
cam-1_ts1767963363876.jpg,cam-1,743,430,1200,900,heuristic,,,"582,521,1050,122",0.0807
cam-1_ts1767963364152.jpg,cam-1,745,430,1200,900,heuristic,,,"717,587,121,46",0.1073
cam-1_ts1767975658206.jpg,cam-1,560,430,1200,900,heuristic,,,"881,615,419,21",0.0296
cam-1_ts1767978536038.jpg,cam-1,606,430,1200,900,heuristic,,,"881,614,419,22",0.0295
cam-1_ts1767978536174.jpg,cam-1,599,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767978536501.jpg,cam-1,599,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767978536720.jpg,cam-1,597,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767978536789.jpg,cam-1,607,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767978537400.jpg,cam-1,597,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767978537796.jpg,cam-1,598,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767978537895.jpg,cam-1,608,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1767978538015.jpg,cam-1,612,430,1200,900,heuristic,,,"881,615,419,21",0.0295
cam-1_ts1768006360011.jpg,cam-1,61,430,1200,900,heuristic,,,"604,538,114,105",0.5033
cam-1_ts1768007481051.jpg,cam-1,0,430,1200,900,heuristic,,,"535,553,23,65",0.4604
cam-1_ts1768085859791.jpg,cam-1,717,430,1200,900,heuristic,,,"1663,1096,181,39",0.1004
cam-1_ts1768085869753.jpg,cam-1,671,430,1200,900,heuristic,,,"848,584,200,45",0.0302
cam-1_ts1768085869904.jpg,cam-1,594,430,1200,900,heuristic,,,"700,1112,198,39",0.1086
cam-1_ts1768085870011.jpg,cam-1,126,430,1200,900,heuristic,,,"714,1119,23,30",0.3731
cam-1_ts1768085870747.jpg,cam-1,91,430,1200,900,heuristic,,,"677,587,28,56",0.4373
cam-1_ts1768085870829.jpg,cam-1,1248,430,1200,900,model,0.5831,"2188,500,131,204",,
cam-1_ts1768085870968.jpg,cam-1,78,430,1200,900,heuristic,,,"665,579,27,58",0.4353
cam-1_ts1768085871018.jpg,cam-1,1248,430,1200,900,heuristic,,,"2148,559,22,59",0.4216
cam-1_ts1768085871111.jpg,cam-1,1248,430,1200,900,model,0.271,"2234,1032,141,153",,
cam-1_ts1768085871249.jpg,cam-1,1248,430,1200,900,model,0.9369,"2181,1042,99,187",,
cam-1_ts1768085871323.jpg,cam-1,1248,430,1200,900,model,0.9014,"2145,1024,84,215",,
cam-1_ts1768085871408.jpg,cam-1,1248,430,1200,900,model,0.5428,"2111,1029,90,228",,
cam-1_ts1768085871522.jpg,cam-1,1248,430,1200,900,model,0.8885,"2039,1023,119,227",,
cam-1_ts1768085871594.jpg,cam-1,1248,430,1200,900,model,0.4429,"1908,1034,211,219",,
cam-1_ts1768085871672.jpg,cam-1,76,430,1200,900,model,0.3506,"646,1018,60,231",,
cam-1_ts1768085886842.jpg,cam-1,857,430,1200,900,heuristic,,,"1343,506,623,145",0.2218
cam-1_ts1768085886932.jpg,cam-1,1248,430,1200,900,model,0.3217,"2162,1067,44,131",,
cam-1_ts1768085887028.jpg,cam-1,1248,430,1200,900,model,0.5606,"2060,1073,111,157",,
cam-1_ts1768085887112.jpg,cam-1,738,430,1200,900,heuristic,,,"687,566,375,65",0.0361
cam-1_ts1768085887212.jpg,cam-1,761,430,1200,900,heuristic,,,"690,584,346,50",0.0303
cam-1_ts1768085887654.jpg,cam-1,121,430,1200,900,heuristic,,,"696,1099,50,52",0.3505
cam-1_ts1768254923362.jpg,cam-1,604,430,1200,900,heuristic,,,"881,612,419,24",0.0295
cam-1_ts1768254923757.jpg,cam-1,613,430,1200,900,heuristic,,,"881,612,419,24",0.0295
cam-1_ts1768254923849.jpg,cam-1,598,430,1200,900,heuristic,,,"881,612,419,24",0.0295
cam-1_ts1768254923918.jpg,cam-1,1248,430,1200,900,model,0.4875,"2002,858,151,162",,
cam-1_ts1768493531188.jpg,cam-1,577,430,1200,900,heuristic,,,"881,616,419,20",0.0293
cam-1_ts1768493531287.jpg,cam-1,570,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1768493531398.jpg,cam-1,557,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1768493531497.jpg,cam-1,583,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1768787273909.jpg,cam-1,1248,430,1200,900,model,0.2726,"1822,1090,239,130",,
cam-1_ts1768787273997.jpg,cam-1,880,430,1200,900,heuristic,,,"1641,1078,367,60",0.0313
cam-1_ts1768787274075.jpg,cam-1,851,430,1200,900,heuristic,,,"1655,1085,310,51",0.0283
cam-1_ts1768787274163.jpg,cam-1,748,430,1200,900,heuristic,,,"1461,1100,54,40",0.2316
cam-1_ts1768787274277.jpg,cam-1,1248,430,1200,900,heuristic,,,"2350,1054,56,75",0.3718
cam-1_ts1768787274354.jpg,cam-1,1248,430,1200,900,model,0.7228,"2136,1022,221,205",,
cam-1_ts1768792837842.jpg,cam-1,767,430,1200,900,model,0.5102,"1294,525,147,186",,
cam-1_ts1768792837943.jpg,cam-1,318,430,1200,900,model,0.4342,"894,1037,47,129",,
cam-1_ts1768792838053.jpg,cam-1,323,430,1200,900,model,0.401,"904,1043,37,152",,
cam-1_ts1768792838145.jpg,cam-1,794,430,1200,900,heuristic,,,"1008,524,353,68",0.0941
cam-1_ts1768792838280.jpg,cam-1,342,430,1200,900,heuristic,,,"937,1095,11,67",0.5151
cam-1_ts1768792838302.jpg,cam-1,811,430,1200,900,heuristic,,,"978,568,275,68",0.0372
cam-1_ts1768875622285.jpg,cam-1,558,430,1200,900,heuristic,,,"993,601,63,33",0.1246
cam-1_ts1768875622419.jpg,cam-1,563,430,1200,900,heuristic,,,"881,618,419,20",0.0291
cam-1_ts1768875622730.jpg,cam-1,585,430,1200,900,heuristic,,,"881,617,419,20",0.0291
cam-1_ts1768875622821.jpg,cam-1,583,430,1200,900,heuristic,,,"881,588,419,49",0.0292
cam-1_ts1768875711789.jpg,cam-1,576,430,1200,900,heuristic,,,"881,618,419,20",0.0291
cam-1_ts1768875711951.jpg,cam-1,444,430,1200,900,heuristic,,,"1037,531,13,67",0.4039
cam-1_ts1768875714663.jpg,cam-1,556,430,1200,900,heuristic,,,"881,618,419,20",0.0291
cam-1_ts1768875714799.jpg,cam-1,558,430,1200,900,heuristic,,,"881,618,420,20",0.0291
cam-1_ts1768875714866.jpg,cam-1,577,430,1200,900,heuristic,,,"881,618,420,19",0.0291
cam-1_ts1768875729864.jpg,cam-1,590,430,1200,900,heuristic,,,"881,617,419,21",0.0291
cam-1_ts1768875732624.jpg,cam-1,560,430,1200,900,heuristic,,,"881,617,419,21",0.0291
cam-1_ts1768875732802.jpg,cam-1,562,430,1200,900,heuristic,,,"881,618,420,20",0.0291
cam-1_ts1768875765558.jpg,cam-1,584,430,1200,900,heuristic,,,"881,618,420,20",0.0291
cam-1_ts1768875765785.jpg,cam-1,565,430,1200,900,heuristic,,,"881,617,419,21",0.0291
cam-1_ts1768893202268.jpg,cam-1,563,430,1200,900,heuristic,,,"881,617,419,20",0.0292
cam-1_ts1768900290486.jpg,cam-1,771,430,1200,900,heuristic,,,"916,1098,141,51",0.0307
cam-1_ts1768900290689.jpg,cam-1,800,430,1200,900,heuristic,,,"1232,1117,28,24",0.2791
cam-1_ts1768900291172.jpg,cam-1,770,430,1200,900,heuristic,,,"1359,1109,22,33",0.4176
cam-1_ts1768900291356.jpg,cam-1,586,430,1200,900,heuristic,,,"1159,555,53,75",0.4612
cam-1_ts1768900291428.jpg,cam-1,1248,430,1200,900,heuristic,,,"2282,1032,106,134",0.6608
cam-1_ts1768900291705.jpg,cam-1,708,430,1200,900,heuristic,,,"1261,547,278,83",0.158
cam-1_ts1768930436971.jpg,cam-1,764,430,1200,900,heuristic,,,"942,1104,115,44",0.0308
cam-1_ts1768930437049.jpg,cam-1,776,430,1200,900,heuristic,,,"1017,1110,39,35",0.2591
cam-1_ts1768976278723.jpg,cam-1,689,430,1200,900,heuristic,,,"815,506,150,100",0.2672
cam-1_ts1768976278996.jpg,cam-1,733,430,1200,900,heuristic,,,"880,1092,105,59",0.15
cam-1_ts1768976279070.jpg,cam-1,754,430,1200,900,heuristic,,,"248,514,9,41",0.2365
cam-1_ts1768976279385.jpg,cam-1,1248,430,1200,900,heuristic,,,"2380,530,42,125",0.811
cam-1_ts1768976279488.jpg,cam-1,1248,430,1200,900,heuristic,,,"2424,532,24,116",0.769
cam-1_ts1768976279684.jpg,cam-1,288,430,1200,900,heuristic,,,"812,1070,153,119",0.5278
cam-1_ts1768976279836.jpg,cam-1,694,430,1200,900,heuristic,,,"913,1092,71,57",0.2793
cam-1_ts1768976280132.jpg,cam-1,262,430,1200,900,model,0.4558,"835,1029,54,132",,
cam-1_ts1768976280315.jpg,cam-1,697,430,1200,900,heuristic,,,"830,534,123,82",0.2824
cam-1_ts1768976280386.jpg,cam-1,256,430,1200,900,heuristic,,,"802,517,109,100",0.3891
cam-1_ts1768976280598.jpg,cam-1,726,430,1200,900,heuristic,,,"965,560,154,79",0.2606
cam-1_ts1768976280695.jpg,cam-1,734,430,1200,900,heuristic,,,"860,1104,77,46",0.2162
cam-1_ts1768976280848.jpg,cam-1,361,430,1200,900,heuristic,,,"911,546,100,92",0.4625
cam-1_ts1768976281216.jpg,cam-1,295,430,1200,900,heuristic,,,"865,516,60,143",1.0078
cam-1_ts1768976281452.jpg,cam-1,1248,430,1200,900,heuristic,,,"2073,520,39,94",0.5373
cam-1_ts1768976281550.jpg,cam-1,300,430,1200,900,heuristic,,,"890,1077,19,106",0.7794
cam-1_ts1768976281889.jpg,cam-1,1248,430,1200,900,model,0.3012,"2181,1031,96,206",,
cam-1_ts1768976297864.jpg,cam-1,202,430,1200,900,heuristic,,,"784,1105,37,45",0.3909
cam-1_ts1768976297975.jpg,cam-1,969,430,1200,900,heuristic,,,"1554,581,30,31",0.3778
cam-1_ts1768976298066.jpg,cam-1,389,430,1200,900,heuristic,,,"979,581,20,57",0.4438
cam-1_ts1768976298264.jpg,cam-1,365,430,1200,900,model,0.366,"940,1047,50,120",,
cam-1_ts1768976298351.jpg,cam-1,372,430,1200,900,heuristic,,,"954,564,37,65",0.4953
cam-1_ts1768976298453.jpg,cam-1,380,430,1200,900,heuristic,,,"970,1111,21,38",0.4243
cam-1_ts1768976298542.jpg,cam-1,742,430,1200,900,heuristic,,,"1402,515,417,85",0.1346
cam-1_ts1768976298720.jpg,cam-1,364,430,1200,900,model,0.9161,"937,1040,55,125",,
cam-1_ts1768976298927.jpg,cam-1,316,430,1200,900,heuristic,,,"903,560,26,71",0.5284
cam-1_ts1768976299017.jpg,cam-1,336,430,1200,900,heuristic,,,"928,576,16,41",0.4091
cam-1_ts1768976299360.jpg,cam-1,336,430,1200,900,heuristic,,,"928,1099,15,50",0.4136
cam-1_ts1768976299469.jpg,cam-1,716,430,1200,900,heuristic,,,"939,544,196,84",0.1741
cam-1_ts1768976299832.jpg,cam-1,766,430,1200,900,heuristic,,,"1156,593,40,39",0.3014
cam-1_ts1768976299898.jpg,cam-1,404,430,1200,900,heuristic,,,"981,574,46,57",0.3428
cam-1_ts1768976300014.jpg,cam-1,329,430,1200,900,heuristic,,,"920,569,18,67",0.5116
cam-1_ts1768976300292.jpg,cam-1,326,430,1200,900,heuristic,,,"917,566,18,71",0.5344
cam-1_ts1769007243319.jpg,cam-1,304,430,1200,900,heuristic,,,"886,566,36,67",0.4986
cam-1_ts1769007243653.jpg,cam-1,690,430,1200,900,heuristic,,,"876,545,112,76",0.308
cam-1_ts1769007243768.jpg,cam-1,722,430,1200,900,heuristic,,,"1379,506,194,121",0.2206
cam-1_ts1769007243884.jpg,cam-1,190,430,1200,900,heuristic,,,"764,1073,53,78",0.5073
cam-1_ts1769007243934.jpg,cam-1,845,430,1200,900,heuristic,,,"1437,1123,16,23",0.4405
cam-1_ts1769007244066.jpg,cam-1,656,430,1200,900,heuristic,,,"1456,1056,108,103",0.3095
cam-1_ts1769007244151.jpg,cam-1,540,430,1200,900,heuristic,,,"1518,1085,76,53",0.1771
cam-1_ts1769007245832.jpg,cam-1,721,430,1200,900,heuristic,,,"883,570,245,77",0.154
cam-1_ts1769007245893.jpg,cam-1,178,430,1200,900,heuristic,,,"768,553,20,82",0.6018
cam-1_ts1769007245985.jpg,cam-1,185,430,1200,900,heuristic,,,"767,532,36,94",0.6438
cam-1_ts1769007246075.jpg,cam-1,216,430,1200,900,heuristic,,,"774,1044,83,115",0.627
cam-1_ts1769007263405.jpg,cam-1,104,430,1200,900,heuristic,,,"681,574,45,58",0.3691
cam-1_ts1769007263855.jpg,cam-1,88,430,1200,900,heuristic,,,"674,1032,29,161",0.9979
cam-1_ts1769124580623.jpg,cam-1,1248,430,1200,900,heuristic,,,"2168,507,21,159",0.9245
cam-1_ts1769124581659.jpg,cam-1,1248,430,1200,900,model,0.788,"2394,1040,54,157",,
cam-1_ts1769149371547.jpg,cam-1,328,430,1200,900,heuristic,,,"923,593,11,33",0.4328
cam-1_ts1769149371734.jpg,cam-1,331,430,1200,900,heuristic,,,"922,1122,18,25",0.4139
cam-1_ts1769220240023.jpg,cam-1,545,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769220947456.jpg,cam-1,248,430,1200,900,heuristic,,,"833,562,31,40",0.3544
cam-1_ts1769220947641.jpg,cam-1,258,430,1200,900,heuristic,,,"843,1113,31,37",0.3469
cam-1_ts1769220958766.jpg,cam-1,299,430,1200,900,heuristic,,,"875,528,48,87",0.4963
cam-1_ts1769220958895.jpg,cam-1,442,430,1200,900,heuristic,,,"881,580,419,57",0.0308
cam-1_ts1769220958983.jpg,cam-1,290,430,1200,900,heuristic,,,"869,1077,43,72",0.4481
cam-1_ts1769220959095.jpg,cam-1,446,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769220959207.jpg,cam-1,0,430,1200,900,heuristic,,,"276,1100,14,53",0.4167
cam-1_ts1769220959299.jpg,cam-1,464,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769220959404.jpg,cam-1,470,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769220959499.jpg,cam-1,476,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769220960703.jpg,cam-1,570,430,1200,900,heuristic,,,"881,617,419,20",0.0292
cam-1_ts1769220963532.jpg,cam-1,595,430,1200,900,heuristic,,,"881,617,420,20",0.0292
cam-1_ts1769220963590.jpg,cam-1,572,430,1200,900,heuristic,,,"881,617,419,20",0.0292
cam-1_ts1769233958318.jpg,cam-1,775,430,1200,900,heuristic,,,"1370,1115,10,19",0.4188
cam-1_ts1769241654117.jpg,cam-1,540,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241654232.jpg,cam-1,523,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241654351.jpg,cam-1,524,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241654454.jpg,cam-1,517,430,1200,900,heuristic,,,"881,616,419,20",0.0293
cam-1_ts1769241654559.jpg,cam-1,533,430,1200,900,heuristic,,,"881,616,419,20",0.0293
cam-1_ts1769241655136.jpg,cam-1,594,430,1200,900,heuristic,,,"950,588,350,49",0.0295
cam-1_ts1769241655282.jpg,cam-1,361,430,1200,900,model,0.493,"913,891,96,216",,
cam-1_ts1769241655389.jpg,cam-1,299,430,1200,900,heuristic,,,"882,596,34,41",0.4096
cam-1_ts1769241655473.jpg,cam-1,560,430,1200,900,heuristic,,,"881,598,419,39",0.0294
cam-1_ts1769241655553.jpg,cam-1,555,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241655675.jpg,cam-1,551,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241655757.jpg,cam-1,547,430,1200,900,heuristic,,,"881,616,419,20",0.0293
cam-1_ts1769241655886.jpg,cam-1,542,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241656016.jpg,cam-1,547,430,1200,900,heuristic,,,"881,616,420,21",0.0293
cam-1_ts1769241656092.jpg,cam-1,570,430,1200,900,heuristic,,,"881,616,419,21",0.0292
cam-1_ts1769241656206.jpg,cam-1,571,430,1200,900,heuristic,,,"881,616,419,21",0.0292
cam-1_ts1769241656265.jpg,cam-1,547,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241656423.jpg,cam-1,558,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241656634.jpg,cam-1,566,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241656729.jpg,cam-1,551,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241656802.jpg,cam-1,76,430,1200,900,heuristic,,,"668,1114,16,38",0.4356
cam-1_ts1769241657108.jpg,cam-1,515,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241657175.jpg,cam-1,521,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241657315.jpg,cam-1,528,430,1200,900,heuristic,,,"881,616,419,20",0.0293
cam-1_ts1769241657414.jpg,cam-1,0,430,1200,900,heuristic,,,"525,1115,20,38",0.4359
cam-1_ts1769241657553.jpg,cam-1,0,430,1200,900,heuristic,,,"517,1116,20,38",0.4277
cam-1_ts1769241657657.jpg,cam-1,578,430,1200,900,heuristic,,,"881,616,419,20",0.0293
cam-1_ts1769241657729.jpg,cam-1,577,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241657842.jpg,cam-1,164,430,1200,900,heuristic,,,"747,535,35,85",0.5325
cam-1_ts1769241657949.jpg,cam-1,563,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241658015.jpg,cam-1,172,430,1200,900,heuristic,,,"754,1069,36,82",0.5311
cam-1_ts1769241667300.jpg,cam-1,566,430,1200,900,heuristic,,,"882,616,418,21",0.0293
cam-1_ts1769241667432.jpg,cam-1,566,430,1200,900,heuristic,,,"882,616,418,20",0.0295
cam-1_ts1769241667543.jpg,cam-1,551,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769241667653.jpg,cam-1,560,430,1200,900,heuristic,,,"881,616,419,21",0.0293
cam-1_ts1769276072095.jpg,cam-1,612,430,1200,900,heuristic,,,"248,513,9,43",0.2363
cam-1_ts1769276072298.jpg,cam-1,719,430,1200,900,heuristic,,,"248,512,9,44",0.235
cam-1_ts1769276072739.jpg,cam-1,716,430,1200,900,heuristic,,,"248,513,9,43",0.2363
cam-1_ts1769294720334.jpg,cam-1,718,430,1200,900,heuristic,,,"248,512,9,44",0.235
cam-1_ts1769395015712.jpg,cam-1,0,430,1200,900,heuristic,,,"574,578,41,54",0.3908
cam-1_ts1769395015814.jpg,cam-1,433,430,1200,900,heuristic,,,"574,585,41,52",0.3068
cam-1_ts1769395015937.jpg,cam-1,395,430,1200,900,heuristic,,,"603,532,207,72",0.1397
cam-1_ts1769586850911.jpg,cam-1,756,430,1200,900,heuristic,,,"248,515,9,39",0.2365
cam-1_ts1769689680888.jpg,cam-1,44,430,1200,900,heuristic,,,"621,563,47,79",0.5879
cam-1_ts1769689681021.jpg,cam-1,166,430,1200,900,heuristic,,,"753,597,27,33",0.4356
cam-1_ts1769689681094.jpg,cam-1,473,430,1200,900,heuristic,,,"1876,1071,63,65",0.313
cam-1_ts1769689681154.jpg,cam-1,1248,430,1200,900,model,0.259,"1967,1057,189,185",,
cam-1_ts1769689681344.jpg,cam-1,185,430,1200,900,heuristic,,,"776,583,18,26",0.4085
cam-1_ts1769689681422.jpg,cam-1,196,430,1200,900,heuristic,,,"778,1098,36,52",0.3793
cam-1_ts1769689682835.jpg,cam-1,503,430,1200,900,heuristic,,,"248,514,9,41",0.2361
cam-1_ts1769689706595.jpg,cam-1,1248,430,1200,900,heuristic,,,"2184,508,94,154",0.7958
cam-1_ts1769689706630.jpg,cam-1,1248,430,1200,900,model,0.5342,"2121,530,60,143",,
cam-1_ts1769689706736.jpg,cam-1,1248,430,1200,900,heuristic,,,"2277,1035,98,143",0.7608
cam-1_ts1769689708426.jpg,cam-1,57,430,1200,900,model,0.9755,"593,480,127,223",,
cam-1_ts1769689708507.jpg,cam-1,1248,430,1200,900,model,0.8134,"1984,1017,142,209",,
cam-1_ts1769689708583.jpg,cam-1,58,430,1200,900,heuristic,,,"617,547,82,98",0.6579
cam-1_ts1769689708679.jpg,cam-1,63,430,1200,900,model,0.573,"635,538,58,159",,
cam-1_ts1769689708799.jpg,cam-1,70,430,1200,900,model,0.8647,"621,529,99,173",,
cam-1_ts1769689708878.jpg,cam-1,77,430,1200,900,model,0.3051,"628,520,99,196",,
